Phytochemicals,Link
7-Hydroxy-8-methoxycoumarin,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Hydroxy-8-methoxycoumarin
7-Hydroxyaloin,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Hydroxyaloin
7-Hydroxycadalene,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Hydroxycadalene
7-Hydroxyconessine,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Hydroxyconessine
"7-Hydroxycostal, (+)-","https://cb.imsc.res.in/imppat/phytochemicalplants/7-Hydroxycostal,%20(+)-"
7-Hydroxyemodin,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Hydroxyemodin
7-Hydroxyflavone,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Hydroxyflavone
7-Hydroxyheptanoic acid,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Hydroxyheptanoic%20acid
7-Hydroxyhinokinin,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Hydroxyhinokinin
7-Hydroxyquinoline,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Hydroxyquinoline
7-Isopropenyl-4a-methyl-1-methylenedecahydronaphthalene,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Isopropenyl-4a-methyl-1-methylenedecahydronaphthalene
"7-Isopropyl-7-methyl-nona-3,5-diene-2,8-dione","https://cb.imsc.res.in/imppat/phytochemicalplants/7-Isopropyl-7-methyl-nona-3,5-diene-2,8-dione"
"7-Isoquinolinol, 1,2,3,4-tetrahydro-1-((4-hydroxy-3-methoxyphenyl)methyl)-6-methoxy-2-methyl-, (+-)-","https://cb.imsc.res.in/imppat/phytochemicalplants/7-Isoquinolinol,%201,2,3,4-tetrahydro-1-((4-hydroxy-3-methoxyphenyl)methyl)-6-methoxy-2-methyl-,%20(+-)-"
"7-Isoquinolinol, 1,2,3,4-tetrahydro-1-((5-hydroxy-4-methoxy-2-((5,6,6a,7-tetrahydro-1,2,10-trimethoxy-6-methyl-4H-dibenzo(de,g)quinolin-9-yl)oxy)phenyl)methyl)-6-methoxy-2-methyl-, (S-(R*,R*))-","https://cb.imsc.res.in/imppat/phytochemicalplants/7-Isoquinolinol,%201,2,3,4-tetrahydro-1-((5-hydroxy-4-methoxy-2-((5,6,6a,7-tetrahydro-1,2,10-trimethoxy-6-methyl-4H-dibenzo(de,g)quinolin-9-yl)oxy)phenyl)methyl)-6-methoxy-2-methyl-,%20(S-(R*,R*))-"
7-Ketoroyleanone,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Ketoroyleanone
7-Methoxy-1-indanone,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Methoxy-1-indanone
7-Methoxy-2-methyl-3-phenyl-4H-chromen-4-one,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Methoxy-2-methyl-3-phenyl-4H-chromen-4-one
"7-Methoxy-2-methylquinoline-5,8-dione","https://cb.imsc.res.in/imppat/phytochemicalplants/7-Methoxy-2-methylquinoline-5,8-dione"
7-methoxy-2-oxo-2H-chromene-8-carbaldehyde,https://cb.imsc.res.in/imppat/phytochemicalplants/7-methoxy-2-oxo-2H-chromene-8-carbaldehyde
"7-methoxy-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-1,4-benzoxazin-3-one","https://cb.imsc.res.in/imppat/phytochemicalplants/7-methoxy-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-1,4-benzoxazin-3-one"
"7-Methoxy-2H-1,3-benzodioxole-5-carboxylic acid","https://cb.imsc.res.in/imppat/phytochemicalplants/7-Methoxy-2H-1,3-benzodioxole-5-carboxylic%20acid"
"7-Methoxy-3,7-dimethyloctanal","https://cb.imsc.res.in/imppat/phytochemicalplants/7-Methoxy-3,7-dimethyloctanal"
"7-methoxy-3-[4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]chromen-4-one","https://cb.imsc.res.in/imppat/phytochemicalplants/7-methoxy-3-[4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]chromen-4-one"
"7-Methoxy-6-(1-methoxyethyl)-2,2-dimethyl-2H-1-benzopyran","https://cb.imsc.res.in/imppat/phytochemicalplants/7-Methoxy-6-(1-methoxyethyl)-2,2-dimethyl-2H-1-benzopyran"
7-Methoxy-6-methyl-2H-1-benzopyran-2-one,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Methoxy-6-methyl-2H-1-benzopyran-2-one
7-Methoxy-6-methyl-9H-carbazol-3-ol,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Methoxy-6-methyl-9H-carbazol-3-ol
"7-Methoxy-9,10-dihydrophenanthrene-2,5-diol","https://cb.imsc.res.in/imppat/phytochemicalplants/7-Methoxy-9,10-dihydrophenanthrene-2,5-diol"
"7-Methoxy-9H-pyrido[3,4-b]indole","https://cb.imsc.res.in/imppat/phytochemicalplants/7-Methoxy-9H-pyrido[3,4-b]indole"
7-Methoxycoumarin,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Methoxycoumarin
7-Methoxyvasicinone,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Methoxyvasicinone
7-Methyl-3-methylene-6-octen-1-ol,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Methyl-3-methylene-6-octen-1-ol
7-Methyl-3-methylideneoctan-1-ol,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Methyl-3-methylideneoctan-1-ol
7-Methyl-3-octyne,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Methyl-3-octyne
7-Methyl-6-tridecene,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Methyl-6-tridecene
7-Methyljuglone,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Methyljuglone
7-Methyloctan-4-yl acetate,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Methyloctan-4-yl%20acetate
7-Methylquinolin-8-ol,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Methylquinolin-8-ol
7-n-Propyltridecane,https://cb.imsc.res.in/imppat/phytochemicalplants/7-n-Propyltridecane
7-O-(p-Hydroxy)benzoyltecomoside,https://cb.imsc.res.in/imppat/phytochemicalplants/7-O-(p-Hydroxy)benzoyltecomoside
7-O-allylapigenin,https://cb.imsc.res.in/imppat/phytochemicalplants/7-O-allylapigenin
7-O-Methylipecoside,https://cb.imsc.res.in/imppat/phytochemicalplants/7-O-Methylipecoside
7-O-Methylluteolin,https://cb.imsc.res.in/imppat/phytochemicalplants/7-O-Methylluteolin
7-O-Methylmangiferin,https://cb.imsc.res.in/imppat/phytochemicalplants/7-O-Methylmangiferin
7-O-Methylneoipecoside,https://cb.imsc.res.in/imppat/phytochemicalplants/7-O-Methylneoipecoside
7-O-Methylrosmanol,https://cb.imsc.res.in/imppat/phytochemicalplants/7-O-Methylrosmanol
7-O-Methyltectorigenin,https://cb.imsc.res.in/imppat/phytochemicalplants/7-O-Methyltectorigenin
7-O-Methyltetrahydroochnaflavone,https://cb.imsc.res.in/imppat/phytochemicalplants/7-O-Methyltetrahydroochnaflavone
"7-Octen-3-ol, 2,6-dimethyl-","https://cb.imsc.res.in/imppat/phytochemicalplants/7-Octen-3-ol,%202,6-dimethyl-"
7-Octen-4-OL,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Octen-4-OL
7-Octenoic acid,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Octenoic%20acid
"7-Oxabicyclo[4.1.0]heptane, 1-(2,3-dimethyl-1,3-butadienyl)-2,2,6-trimethyl-, (E)-","https://cb.imsc.res.in/imppat/phytochemicalplants/7-Oxabicyclo[4.1.0]heptane,%201-(2,3-dimethyl-1,3-butadienyl)-2,2,6-trimethyl-,%20(E)-"
"7-Oxabicyclo[4.1.0]heptane, 2,2,6-trimethyl-1-(3-methyl-1,3-butadienyl)-5-methylene-","https://cb.imsc.res.in/imppat/phytochemicalplants/7-Oxabicyclo[4.1.0]heptane,%202,2,6-trimethyl-1-(3-methyl-1,3-butadienyl)-5-methylene-"
7-Oxofriedelin,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Oxofriedelin
7-Oxohinokinin,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Oxohinokinin
7-Oxostigmasterol,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Oxostigmasterol
7-Pentacosanone,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Pentacosanone
"7-Phenyl-2,4,6-heptatriyn-1-ol","https://cb.imsc.res.in/imppat/phytochemicalplants/7-Phenyl-2,4,6-heptatriyn-1-ol"
"7-Phenyl-2,4,6-heptatriyne-1-ol acetate","https://cb.imsc.res.in/imppat/phytochemicalplants/7-Phenyl-2,4,6-heptatriyne-1-ol%20acetate"
7-Prenyloxycoumarin,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Prenyloxycoumarin
"7-Tetradecanol, 6-propyl-","https://cb.imsc.res.in/imppat/phytochemicalplants/7-Tetradecanol,%206-propyl-"
7-Tetradecenal,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Tetradecenal
7-Tridecanone,https://cb.imsc.res.in/imppat/phytochemicalplants/7-Tridecanone
"7-[(1S,4aS,8aS)-5,5,8a-trimethyl-2-methylidene-3,4,4a,6,7,8-hexahydro-1H-naphthalen-1-yl]-3-hydroxy-4,7-dihydro-3H-dioxepine-5-carbaldehyde","https://cb.imsc.res.in/imppat/phytochemicalplants/7-[(1S,4aS,8aS)-5,5,8a-trimethyl-2-methylidene-3,4,4a,6,7,8-hexahydro-1H-naphthalen-1-yl]-3-hydroxy-4,7-dihydro-3H-dioxepine-5-carbaldehyde"
"7-[(2E,6Z)-5,8-dihydroxy-3,7,11-trimethyldodeca-2,6,10-trienoxy]chromen-2-one","https://cb.imsc.res.in/imppat/phytochemicalplants/7-[(2E,6Z)-5,8-dihydroxy-3,7,11-trimethyldodeca-2,6,10-trienoxy]chromen-2-one"
7-[(3-Chlorobenzyl)oxy]-4-[(Methylamino)methyl]-2h-Chromen-2-One,https://cb.imsc.res.in/imppat/phytochemicalplants/7-[(3-Chlorobenzyl)oxy]-4-[(Methylamino)methyl]-2h-Chromen-2-One
"7-[(4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)chromen-4-one","https://cb.imsc.res.in/imppat/phytochemicalplants/7-[(4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)chromen-4-one"
"7-[(6-O-alpha-L-Rhamnopyranosyl-beta-D-glucopyranosyl)oxy]-4',5-dihydroxy-6-methoxyflavone","https://cb.imsc.res.in/imppat/phytochemicalplants/7-[(6-O-alpha-L-Rhamnopyranosyl-beta-D-glucopyranosyl)oxy]-4',5-dihydroxy-6-methoxyflavone"
"7-[20-[(8Z)-8-(aminomethylidene)-1,6-dihydroxy-3-methyl-7-oxo-5-propan-2-ylnaphthalen-2-yl]-4,15-dihydroxy-8,19-dimethyl-3,14-dioxo-5,16-di(propan-2-yl)-11,22-dioxa-23-azahexacyclo[10.10.1.12,6.113,17","https://cb.imsc.res.in/imppat/phytochemicalplants/7-[20-[(8Z)-8-(aminomethylidene)-1,6-dihydroxy-3-methyl-7-oxo-5-propan-2-ylnaphthalen-2-yl]-4,15-dihydroxy-8,19-dimethyl-3,14-dioxo-5,16-di(propan-2-yl)-11,22-dioxa-23-azahexacyclo[10.10.1.12,6.113,17"
"7-[4-(3-Methylbut-2-enoxy)phenyl]-[1,3]dioxolo[4,5-h]chromen-6-one","https://cb.imsc.res.in/imppat/phytochemicalplants/7-[4-(3-Methylbut-2-enoxy)phenyl]-[1,3]dioxolo[4,5-h]chromen-6-one"
"7-[[(1R,2R,4S,4aS,5S,8aS)-4-hydroxy-1,2,4a,5-tetramethyl-6-oxo-3,4,5,7,8,8a-hexahydro-2H-naphthalen-1-yl]methoxy]chromen-2-one","https://cb.imsc.res.in/imppat/phytochemicalplants/7-[[(1R,2R,4S,4aS,5S,8aS)-4-hydroxy-1,2,4a,5-tetramethyl-6-oxo-3,4,5,7,8,8a-hexahydro-2H-naphthalen-1-yl]methoxy]chromen-2-one"
7alpha-Acetoxyroyleanone,https://cb.imsc.res.in/imppat/phytochemicalplants/7alpha-Acetoxyroyleanone
7alpha-Hydroxystigmasterol,https://cb.imsc.res.in/imppat/phytochemicalplants/7alpha-Hydroxystigmasterol
7alpha-Obacunol,https://cb.imsc.res.in/imppat/phytochemicalplants/7alpha-Obacunol
"7beta,18-Dihydroxydehydroabietanol","https://cb.imsc.res.in/imppat/phytochemicalplants/7beta,18-Dihydroxydehydroabietanol"
7beta-Hydroxy-8-epiiridodial glucoside,https://cb.imsc.res.in/imppat/phytochemicalplants/7beta-Hydroxy-8-epiiridodial%20glucoside
7beta-Hydroxydehydroabietic acid,https://cb.imsc.res.in/imppat/phytochemicalplants/7beta-Hydroxydehydroabietic%20acid
7beta-Hydroxyfagonene,https://cb.imsc.res.in/imppat/phytochemicalplants/7beta-Hydroxyfagonene
7beta-Hydroxylathyrol,https://cb.imsc.res.in/imppat/phytochemicalplants/7beta-Hydroxylathyrol
7beta-Hydroxysandaracopimaric acid,https://cb.imsc.res.in/imppat/phytochemicalplants/7beta-Hydroxysandaracopimaric%20acid
7betaH-Retronecanol,https://cb.imsc.res.in/imppat/phytochemicalplants/7betaH-Retronecanol
"7H-1,4-Dioxino[2,3-c]xanthen-7-one, 2,3-dihydro-3-(4-hydroxy-3-methoxyphenyl)-2-(hydroxymethyl)-5-methoxy-, trans-(+/-)-","https://cb.imsc.res.in/imppat/phytochemicalplants/7H-1,4-Dioxino[2,3-c]xanthen-7-one,%202,3-dihydro-3-(4-hydroxy-3-methoxyphenyl)-2-(hydroxymethyl)-5-methoxy-,%20trans-(+/-)-"
"7H-2,4a-Methanonaphthalen-7-one, 1,2,3,4,5,6-hexahydro-1,1,5,5-tetramethyl-","https://cb.imsc.res.in/imppat/phytochemicalplants/7H-2,4a-Methanonaphthalen-7-one,%201,2,3,4,5,6-hexahydro-1,1,5,5-tetramethyl-"
"7H-Furo[3,2-g][1]benzopyran-7-one, 9-methoxy-4-(3-methyl-2-butenyl)-","https://cb.imsc.res.in/imppat/phytochemicalplants/7H-Furo[3,2-g][1]benzopyran-7-one,%209-methoxy-4-(3-methyl-2-butenyl)-"
"7H-Pyrano(2,3-c)acridin-7-one, 3,12-dihydro-6-hydroxy-3,3-dimethyl-","https://cb.imsc.res.in/imppat/phytochemicalplants/7H-Pyrano(2,3-c)acridin-7-one,%203,12-dihydro-6-hydroxy-3,3-dimethyl-"
"7R,8R-8-Hydroxy-4-isopropylidene-7-methylbicyclo[5.3.1]undec-1-ene","https://cb.imsc.res.in/imppat/phytochemicalplants/7R,8R-8-Hydroxy-4-isopropylidene-7-methylbicyclo[5.3.1]undec-1-ene"
7Z-octadecenoic acid,https://cb.imsc.res.in/imppat/phytochemicalplants/7Z-octadecenoic%20acid
7Z-tetradecenoic acid,https://cb.imsc.res.in/imppat/phytochemicalplants/7Z-tetradecenoic%20acid
8 alpha-13-Oxy-14-en-epilabdane,https://cb.imsc.res.in/imppat/phytochemicalplants/8%20alpha-13-Oxy-14-en-epilabdane
8(12)-Drimene,https://cb.imsc.res.in/imppat/phytochemicalplants/8(12)-Drimene
"8(26),14(27)-Onoceradiene-3beta,21alpha-diol","https://cb.imsc.res.in/imppat/phytochemicalplants/8(26),14(27)-Onoceradiene-3beta,21alpha-diol"
8(9)-Dehydrothymol isobutyrate,https://cb.imsc.res.in/imppat/phytochemicalplants/8(9)-Dehydrothymol%20isobutyrate
"8,11-Dihydroxy-3,3-dimethyl-10-[[5,9,10-trihydroxy-2-(2-hydroxypropan-2-yl)-6-oxo-1,2-dihydrofuro[2,3-c]xanthen-1-yl]oxy]pyrano[2,3-c]xanthen-7-one","https://cb.imsc.res.in/imppat/phytochemicalplants/8,11-Dihydroxy-3,3-dimethyl-10-[[5,9,10-trihydroxy-2-(2-hydroxypropan-2-yl)-6-oxo-1,2-dihydrofuro[2,3-c]xanthen-1-yl]oxy]pyrano[2,3-c]xanthen-7-one"
"8,11-Octadecadienoic acid, methyl ester","https://cb.imsc.res.in/imppat/phytochemicalplants/8,11-Octadecadienoic%20acid,%20methyl%20ester"
"8,13-Epoxy-15,16-dinorlabd-12-ene","https://cb.imsc.res.in/imppat/phytochemicalplants/8,13-Epoxy-15,16-dinorlabd-12-ene"
"8,14-Cedranoxide","https://cb.imsc.res.in/imppat/phytochemicalplants/8,14-Cedranoxide"
"8,4'-Dihydroxyisoflavone","https://cb.imsc.res.in/imppat/phytochemicalplants/8,4'-Dihydroxyisoflavone"
"8,8-dimethyl-2H,8H-pyrano[2,3-f]chromene-2,9(10H)-dione","https://cb.imsc.res.in/imppat/phytochemicalplants/8,8-dimethyl-2H,8H-pyrano[2,3-f]chromene-2,9(10H)-dione"
"8,8-Dimethyl-4-methylene-1-oxaspiro[2.5]oct-5-ene","https://cb.imsc.res.in/imppat/phytochemicalplants/8,8-Dimethyl-4-methylene-1-oxaspiro[2.5]oct-5-ene"
"8,9,10-trimethoxy-1-methyl-3,5,5a,7,11b,11c-hexahydro-2H-isochromeno[3,4-g]indol-7-ol","https://cb.imsc.res.in/imppat/phytochemicalplants/8,9,10-trimethoxy-1-methyl-3,5,5a,7,11b,11c-hexahydro-2H-isochromeno[3,4-g]indol-7-ol"
"8,9-Dehydrothymol","https://cb.imsc.res.in/imppat/phytochemicalplants/8,9-Dehydrothymol"
"8,9-Dehydrothymyl 2-methylbutyrate","https://cb.imsc.res.in/imppat/phytochemicalplants/8,9-Dehydrothymyl%202-methylbutyrate"
"8,9-Dimethoxy-7-methyl-10,11-dihydrodibenzo[b,f]oxepine-1,6-diol","https://cb.imsc.res.in/imppat/phytochemicalplants/8,9-Dimethoxy-7-methyl-10,11-dihydrodibenzo[b,f]oxepine-1,6-diol"
8-(1-Chloro-2-hydroxy-3-methylbut-3-enyl)-7-methoxycoumarin,https://cb.imsc.res.in/imppat/phytochemicalplants/8-(1-Chloro-2-hydroxy-3-methylbut-3-enyl)-7-methoxycoumarin
8-(1-Methylethylidene)bicyclo[5.1.0]octane,https://cb.imsc.res.in/imppat/phytochemicalplants/8-(1-Methylethylidene)bicyclo[5.1.0]octane
"8-(2-Hydroxypropan-2-yl)furo[2,3-h]chromen-2-one","https://cb.imsc.res.in/imppat/phytochemicalplants/8-(2-Hydroxypropan-2-yl)furo[2,3-h]chromen-2-one"
"8-(3',4'-Dimethoxyphenyl)-2-methoxynaphtho-1,4-quinone","https://cb.imsc.res.in/imppat/phytochemicalplants/8-(3',4'-Dimethoxyphenyl)-2-methoxynaphtho-1,4-quinone"
8-(3-Ethoxy-2-hydroxy-3-methylbutyl)-7-methoxy-2H-chromen-2-one,https://cb.imsc.res.in/imppat/phytochemicalplants/8-(3-Ethoxy-2-hydroxy-3-methylbutyl)-7-methoxy-2H-chromen-2-one
"8-(3-heptyloxiran-2-yl)oct-1-en-4,6-diyn-3-yl (9E,12E)-octadeca-9,12-dienoate","https://cb.imsc.res.in/imppat/phytochemicalplants/8-(3-heptyloxiran-2-yl)oct-1-en-4,6-diyn-3-yl%20(9E,12E)-octadeca-9,12-dienoate"
"8-(3-Heptyloxiran-2-yl)oct-1-en-4,6-diyn-3-yl acetate","https://cb.imsc.res.in/imppat/phytochemicalplants/8-(3-Heptyloxiran-2-yl)oct-1-en-4,6-diyn-3-yl%20acetate"
"8-(3-Oxo-1-butenyl)-5,7-dimethoxy-2H-1-benzopyran-2-one","https://cb.imsc.res.in/imppat/phytochemicalplants/8-(3-Oxo-1-butenyl)-5,7-dimethoxy-2H-1-benzopyran-2-one"
8-Acetoxy-5-hydroxyumbelliprenin,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Acetoxy-5-hydroxyumbelliprenin
8-Acetoxylinalool,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Acetoxylinalool
8-Acetyl-6-hydroxy-7-methoxycoumarin,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Acetyl-6-hydroxy-7-methoxycoumarin
8-alpha-11-Elemodiol,https://cb.imsc.res.in/imppat/phytochemicalplants/8-alpha-11-Elemodiol
8-Angeloylegelolide,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Angeloylegelolide
8-Azabicyclo[3.2.1]oct-3-yl 4-hydroxy-3-methoxybenzoate,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Azabicyclo[3.2.1]oct-3-yl%204-hydroxy-3-methoxybenzoate
"8-beta-D-Glucopyranosyl-4',7-dihydroxyflavone","https://cb.imsc.res.in/imppat/phytochemicalplants/8-beta-D-Glucopyranosyl-4',7-dihydroxyflavone"
"8-D-Glucopyranosyl-7,3',4'-trihydroxy-5-methoxyflavone","https://cb.imsc.res.in/imppat/phytochemicalplants/8-D-Glucopyranosyl-7,3',4'-trihydroxy-5-methoxyflavone"
8-Demethyleucalyptin,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Demethyleucalyptin
8-Demethylsideroxylin,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Demethylsideroxylin
"8-Deoxy-11,13-dihydroxygrosheimin","https://cb.imsc.res.in/imppat/phytochemicalplants/8-Deoxy-11,13-dihydroxygrosheimin"
8-Deoxy-11-hydroxy-13-chlorogrosheimin,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Deoxy-11-hydroxy-13-chlorogrosheimin
8-Deoxylactucin,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Deoxylactucin
8-Deoxyserratinine,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Deoxyserratinine
8-Desoxycumambrin b,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Desoxycumambrin%20b
8-Desoxygartanin,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Desoxygartanin
8-Dimethylallyllisetin,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Dimethylallyllisetin
8-epi-Confertin,https://cb.imsc.res.in/imppat/phytochemicalplants/8-epi-Confertin
8-epi-Dictamnol,https://cb.imsc.res.in/imppat/phytochemicalplants/8-epi-Dictamnol
8-epi-Ivangustin,https://cb.imsc.res.in/imppat/phytochemicalplants/8-epi-Ivangustin
8-Epiblechnic acid,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Epiblechnic%20acid
8-Epiinuviscolide,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Epiinuviscolide
8-Epiiridotrial glucoside,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Epiiridotrial%20glucoside
8-Epiisoivangustin,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Epiisoivangustin
8-Epikingiside,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Epikingiside
8-Epiloganin,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Epiloganin
"8-ethenyl-5-methylidene-4,4a,6,7,8,8a-hexahydro-3H-naphthalene-2-carboxylic acid","https://cb.imsc.res.in/imppat/phytochemicalplants/8-ethenyl-5-methylidene-4,4a,6,7,8,8a-hexahydro-3H-naphthalene-2-carboxylic%20acid"
"8-Formyl-2,5,7-trihydroxy-6-methylflavanone","https://cb.imsc.res.in/imppat/phytochemicalplants/8-Formyl-2,5,7-trihydroxy-6-methylflavanone"
"8-Hydroxy-2,2-dimethyl-8-phenyl-oct-5-en-3-one","https://cb.imsc.res.in/imppat/phytochemicalplants/8-Hydroxy-2,2-dimethyl-8-phenyl-oct-5-en-3-one"
"8-Hydroxy-2-(8-hydroxy-6-methyl-1,4-dioxonaphthalen-2-yl)-6-methylnaphthalene-1,4-dione","https://cb.imsc.res.in/imppat/phytochemicalplants/8-Hydroxy-2-(8-hydroxy-6-methyl-1,4-dioxonaphthalen-2-yl)-6-methylnaphthalene-1,4-dione"
8-Hydroxy-2-octanone,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Hydroxy-2-octanone
"8-Hydroxy-5,6,7,3',4',5'-hexamethoxyflavone","https://cb.imsc.res.in/imppat/phytochemicalplants/8-Hydroxy-5,6,7,3',4',5'-hexamethoxyflavone"
"8-Hydroxy-6,10-dimethyl-3-methylene-2-oxo-2,3,3a,4,5,8,9,11a-octahydrocyclodeca[b]furan-4-yl 2-((acetyloxy)methyl)-2-butenoate","https://cb.imsc.res.in/imppat/phytochemicalplants/8-Hydroxy-6,10-dimethyl-3-methylene-2-oxo-2,3,3a,4,5,8,9,11a-octahydrocyclodeca[b]furan-4-yl%202-((acetyloxy)methyl)-2-butenoate"
8-hydroxy-7-methoxy-2H-chromen-2-one,https://cb.imsc.res.in/imppat/phytochemicalplants/8-hydroxy-7-methoxy-2H-chromen-2-one
8-Hydroxyartemidin,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Hydroxyartemidin
8-Hydroxybergapten,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Hydroxybergapten
8-Hydroxycoumarin,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Hydroxycoumarin
8-Hydroxydihydrochelerythrine,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Hydroxydihydrochelerythrine
8-Hydroxygenistein,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Hydroxygenistein
8-Hydroxyhexadecanoic acid,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Hydroxyhexadecanoic%20acid
8-Hydroxynonanoic acid,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Hydroxynonanoic%20acid
8-Hydroxyquercetagetin,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Hydroxyquercetagetin
8-Isobutyryloxy isobornyl isobutyrate,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Isobutyryloxy%20isobornyl%20isobutyrate
8-Isopentenyllimettin,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Isopentenyllimettin
"8-Isopropyl-2,5-dimethyl-1,2,3,4-tetrahydronaphthalene","https://cb.imsc.res.in/imppat/phytochemicalplants/8-Isopropyl-2,5-dimethyl-1,2,3,4-tetrahydronaphthalene"
8-Methoxy-3-methylnaphthalen-1-ol,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Methoxy-3-methylnaphthalen-1-ol
"8-Methoxy-6,7-methylenedioxycoumarin","https://cb.imsc.res.in/imppat/phytochemicalplants/8-Methoxy-6,7-methylenedioxycoumarin"
8-Methoxycoumarin,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Methoxycoumarin
8-Methyl-3-hentriacontene,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Methyl-3-hentriacontene
"8-Methyl-3-methylidene-5-propan-2-yl-1,2,4,7,8,8a-hexahydronaphthalen-4a-ol","https://cb.imsc.res.in/imppat/phytochemicalplants/8-Methyl-3-methylidene-5-propan-2-yl-1,2,4,7,8,8a-hexahydronaphthalen-4a-ol"
"8-Methyl-7-propanoylindolizino[1,2-b]quinolin-9(11h)-one","https://cb.imsc.res.in/imppat/phytochemicalplants/8-Methyl-7-propanoylindolizino[1,2-b]quinolin-9(11h)-one"
"8-Methyl-8-azabicyclo[3.2.1]octane-2,6-diol","https://cb.imsc.res.in/imppat/phytochemicalplants/8-Methyl-8-azabicyclo[3.2.1]octane-2,6-diol"
8-Methylheptadecane,https://cb.imsc.res.in/imppat/phytochemicalplants/8-Methylheptadecane
